"","name","contact","url","state","icuLowCare","icuHighCare","ecmo","timestamp","apiCall","geoinformation","latitude","longitude","Intensive_Care","Critical_Patients","Normal_Patients","Normal_Care","device","mask","available_bed","transfer_pat"
"253","Krankenhaus Angermünde Klinik für Innere Medizin Rudolf-Breitscheid-Str. 37 16278 Angermünde","Intensivstation","https://www.glg-gesundheit.de/krankenhaeuser/glg-krankenhaus-angermuende/","BB","GREEN","green","","Sat Mar 21 08:24:00 CET 2020","Krankenhaus+Angermünde+Klinik+für+Innere+Medizin+Rudolf-Breitscheid-Str.+37+16278+Angermünde","{'results': [{'address_components': [{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Rudolf-Breitscheid-Straße', 'short_name': 'Rudolf-Breitscheid-Straße', 'types': ['route']}, {'long_name': 'Angermünde', 'short_name': 'Angermünde', 'types': ['locality', 'political']}, {'long_name': 'Uckermark', 'short_name': 'UM', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '16278', 'short_name': '16278', 'types': ['postal_code']}], 'formatted_address': 'Rudolf-Breitscheid-Straße 37, 16278 Angermünde, Germany', 'geometry': {'location': {'lat': 53.0129172, 'lng': 13.9888185}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.01426618029151, 'lng': 13.9901674802915}, 'southwest': {'lat': 53.01156821970851, 'lng': 13.9874695197085}}}, 'place_id': 'ChIJV0xMp2_sqUcRJsx4YBlj9f0', 'plus_code': {'compound_code': '2X7Q+5G Angermünde, Germany', 'global_code': '9F5M2X7Q+5G'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}, {'address_components': [{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Rudolf-Breitscheid-Straße', 'short_name': 'Rudolf-Breitscheid-Straße', 'types': ['route']}, {'long_name': 'Angermünde', 'short_name': 'Angermünde', 'types': ['locality', 'political']}, {'long_name': 'Uckermark', 'short_name': 'UM', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '16278', 'short_name': '16278', 'types': ['postal_code']}], 'formatted_address': 'Rudolf-Breitscheid-Straße 37, 16278 Angermünde, Germany', 'geometry': {'location': {'lat': 53.01311250000001, 'lng': 13.9882525}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.01446148029151, 'lng': 13.9896014802915}, 'southwest': {'lat': 53.01176351970851, 'lng': 13.9869035197085}}}, 'place_id': 'ChIJV0xMp2_sqUcRuQRIAfPk-BY', 'plus_code': {'compound_code': '2X7Q+68 Angermünde, Germany', 'global_code': '9F5M2X7Q+68'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",53.0129172,13.9888185,135,32,174,13,100,100,158,161
"254","Krankenhaus Barmherzige Brüder Regensburg Pneumologie und konservative Intensivmedizin Prüfeninger Straße 86 93049 Regensburg","IVK","https://www.barmherzige-regensburg.de/","BY","GREEN","green","GREEN","Sat Mar 21 15:49:00 CET 2020","Krankenhaus+Barmherzige+Brüder+Regensburg+Pneumologie+und+konservative+Intensivmedizin+Prüfeninger+Straße+86+93049+Regensburg","{'results': [{'address_components': [{'long_name': '86', 'short_name': '86', 'types': ['street_number']}, {'long_name': 'Prüfeninger Straße', 'short_name': 'Prüfeninger Str.', 'types': ['route']}, {'long_name': 'Westenviertel', 'short_name': 'Westenviertel', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Regensburg', 'short_name': 'Regensburg', 'types': ['locality', 'political']}, {'long_name': 'Regensburg', 'short_name': 'R', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '93049', 'short_name': '93049', 'types': ['postal_code']}], 'formatted_address': 'Prüfeninger Str. 86, 93049 Regensburg, Germany', 'geometry': {'location': {'lat': 49.01697, 'lng': 12.06474}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 49.0183189802915, 'lng': 12.0660889802915}, 'southwest': {'lat': 49.0156210197085, 'lng': 12.0633910197085}}}, 'place_id': 'ChIJZW8Kw_fAn0cRXaakaXepdIc', 'plus_code': {'compound_code': '2387+QV Regensburg, Germany', 'global_code': '8FXJ2387+QV'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",49.01697,12.06474,113,68,124,100,100,100,75,24
"255","Krankenhaus Bethanien für die Grafschaft Moers Anästhesie / Kardiologie Bethanienstr. 21 47441 Moers","Interdisziplinäre Intensivstation","http://www.bethanien-moers.de","NRW","GREEN","green","","Sat Mar 21 13:19:00 CET 2020","Krankenhaus+Bethanien+für+die+Grafschaft+Moers+Anästhesie+/+Kardiologie+Bethanienstr.+21+47441+Moers","{'results': [{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Bethanienstraße', 'short_name': 'Bethanienstraße', 'types': ['route']}, {'long_name': 'Moers', 'short_name': 'MO', 'types': ['locality', 'political']}, {'long_name': 'Wesel', 'short_name': 'Wesel', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '47441', 'short_name': '47441', 'types': ['postal_code']}], 'formatted_address': 'Bethanienstraße 21, 47441 Moers, Germany', 'geometry': {'location': {'lat': 51.46106, 'lng': 6.634209999999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.4624089802915, 'lng': 6.635558980291502}, 'southwest': {'lat': 51.4597110197085, 'lng': 6.632861019708497}}}, 'place_id': 'ChIJj2fnzgS9uEcRbQ4ERSBFpqM', 'plus_code': {'compound_code': 'FJ6M+CM Moers, Germany', 'global_code': '9F38FJ6M+CM'}, 'types': ['establishment', 'health', 'point_of_interest']}, {'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Bethanienstraße', 'short_name': 'Bethanienstraße', 'types': ['route']}, {'long_name': 'Moers', 'short_name': 'MO', 'types': ['locality', 'political']}, {'long_name': 'Wesel', 'short_name': 'Wesel', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '47441', 'short_name': '47441', 'types': ['postal_code']}], 'formatted_address': 'Bethanienstraße 21, 47441 Moers, Germany', 'geometry': {'location': {'lat': 51.4607845, 'lng': 6.6348574}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.4621334802915, 'lng': 6.636206380291503}, 'southwest': {'lat': 51.4594355197085, 'lng': 6.633508419708499}}}, 'place_id': 'ChIJaeyrzgS9uEcRiHTDfbCROnA', 'plus_code': {'compound_code': 'FJ6M+8W Moers, Germany', 'global_code': '9F38FJ6M+8W'}, 'types': ['doctor', 'establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",51.46106,6.63421,99,88,112,27,100,100,80,85
"256","Krankenhaus Düren gGmbH Klinik für Anästhesie und Intensivmedizin Roonstr. 30 52351 Düren","1b und 2C","https://www.krankenhaus-dueren.de/index.php/medizinische-leistungen-haupt/kliniken-und-institute/interdisziplinaere-intensivmedizin","NRW","YELLOW","orange","","Sat Mar 21 00:56:00 CET 2020","Krankenhaus+Düren+gGmbH+Klinik+für+Anästhesie+und+Intensivmedizin+Roonstr.+30+52351+Düren","{'results': [{'address_components': [{'long_name': '30', 'short_name': '30', 'types': ['street_number']}, {'long_name': 'Roonstraße', 'short_name': 'Roonstraße', 'types': ['route']}, {'long_name': 'Düren', 'short_name': 'Düren', 'types': ['locality', 'political']}, {'long_name': 'Düren', 'short_name': 'DN', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '52351', 'short_name': '52351', 'types': ['postal_code']}], 'formatted_address': 'Roonstraße 30, 52351 Düren, Germany', 'geometry': {'location': {'lat': 50.8088452, 'lng': 6.4989852}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.8101941802915, 'lng': 6.500334180291502}, 'southwest': {'lat': 50.8074962197085, 'lng': 6.497636219708498}}}, 'place_id': 'ChIJr243qrVpv0cRTTynrwRo-is', 'plus_code': {'compound_code': 'RF5X+GH Düren, Germany', 'global_code': '9F28RF5X+GH'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",50.8088452,6.4989852,122,33,183,83,100,100,102,100
"257","Krankenhaus Eichhof Anästhesiologie und Intensivmedizin Eichhofstraße 1 36341 Lauterbach","Intensivstation","http://www.eichhof-online.de","HE","GREEN","green","RED","Sat Mar 21 10:42:00 CET 2020","Krankenhaus+Eichhof+Anästhesiologie+und+Intensivmedizin+Eichhofstraße+1+36341+Lauterbach","{'results': [{'address_components': [{'long_name': 'Lauterbach (Hessen)', 'short_name': 'Lauterbach (Hessen)', 'types': ['locality', 'political']}, {'long_name': 'Vogelsbergkreis', 'short_name': 'Vogelsbergkreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Gießen', 'short_name': 'GI', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '36341', 'short_name': '36341', 'types': ['postal_code']}], 'formatted_address': 'Eichhofstraße 1, 36341 Lauterbach (Hessen), Germany', 'geometry': {'location': {'lat': 50.62980510000001, 'lng': 9.3911722}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 50.63115408029151, 'lng': 9.392521180291503}, 'southwest': {'lat': 50.62845611970851, 'lng': 9.389823219708498}}}, 'place_id': 'ChIJjeoxseG3vEcRgSqnaBZq0sI', 'plus_code': {'compound_code': 'J9HR+WF Lauterbach, Germany', 'global_code': '9F2FJ9HR+WF'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",50.6298051,9.3911722,113,82,115,10,100,100,58,105
"258","Krankenhaus Maria Hilf MAW Anästhesiologie Dahlienweg 3-5 53474 Bad Neuenahr-Ahrweiler","Intensiv","http:www.marienhaus-klinikum-ahr.de","RP","RED","orange","RED","Thu Mar 19 13:54:00 CET 2020","Krankenhaus+Maria+Hilf+MAW+Anästhesiologie+Dahlienweg+3-5+53474+Bad+Neuenahr-Ahrweiler","{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Dahlienweg', 'short_name': 'Dahlienweg', 'types': ['route']}, {'long_name': 'Bad Neuenahr', 'short_name': 'Bad Neuenahr', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Bad Neuenahr-Ahrweiler', 'short_name': 'Bad Neuenahr-Ahrweiler', 'types': ['locality', 'political']}, {'long_name': 'Ahrweiler', 'short_name': 'Ahrweiler', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Rheinland-Pfalz', 'short_name': 'RP', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53474', 'short_name': '53474', 'types': ['postal_code']}], 'formatted_address': 'Dahlienweg 3, 53474 Bad Neuenahr-Ahrweiler, Germany', 'geometry': {'location': {'lat': 50.5407014, 'lng': 7.1275711}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.54205038029149, 'lng': 7.128920080291502}, 'southwest': {'lat': 50.53935241970849, 'lng': 7.126222119708498}}}, 'place_id': 'ChIJgw_Wy175vkcRMg36sZkXAis', 'plus_code': {'compound_code': 'G4RH+72 Bad Neuenahr-Ahrweiler, Germany', 'global_code': '9F29G4RH+72'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",50.5407014,7.1275711,62,31,129,24,100,100,163,105
"259","Krankenhaus Martha-Maria Halle-Dölau Klinik für Anästhesiologie und 'Intensivmedizin Roentgenstr. 1 6120 Halle","Interdisziplinäre Intensivstation","mailto:/harald.fritz@martha-maria.de","ST","YELLOW","green","RED","Fri Mar 20 07:07:00 CET 2020","Krankenhaus+Martha-Maria+Halle-Dölau+Klinik+für+Anästhesiologie+und+'Intensivmedizin+Roentgenstr.+1+6120+Halle","{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Röntgenstraße', 'short_name': 'Röntgenstraße', 'types': ['route']}, {'long_name': 'Stadtbezirk West', 'short_name': 'Stadtbezirk West', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Halle (Saale)', 'short_name': 'Halle (Saale)', 'types': ['locality', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06120', 'short_name': '06120', 'types': ['postal_code']}], 'formatted_address': 'Röntgenstraße 1, 06120 Halle (Saale), Germany', 'geometry': {'location': {'lat': 51.5033715, 'lng': 11.8772529}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.5047204802915, 'lng': 11.8786018802915}, 'southwest': {'lat': 51.5020225197085, 'lng': 11.8759039197085}}}, 'place_id': 'ChIJUz66DAp8pkcRicCHeN6yPGA', 'plus_code': {'compound_code': 'GV3G+8W Halle (Saale), Germany', 'global_code': '9F3HGV3G+8W'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.5033715,11.8772529,111,74,154,98,100,100,120,56
"260","Krankenhaus Mecklenburg Strelitz Anästhesie/Intensivtherapie Penzliner Str 56 17235 Neustrelitz","ITS","https://DRK-MST.de","MV","GREEN","green","RED","Thu Mar 19 13:40:00 CET 2020","Krankenhaus+Mecklenburg+Strelitz+Anästhesie/Intensivtherapie+Penzliner+Str+56+17235+Neustrelitz","{'results': [{'address_components': [{'long_name': '56', 'short_name': '56', 'types': ['street_number']}, {'long_name': 'Penzliner Straße', 'short_name': 'Penzliner Str.', 'types': ['route']}, {'long_name': 'Neustrelitz', 'short_name': 'Neustrelitz', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburgische Seenplatte', 'short_name': 'Mecklenburgische Seenplatte', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '17235', 'short_name': '17235', 'types': ['postal_code']}], 'formatted_address': 'Penzliner Str. 56, 17235 Neustrelitz, Germany', 'geometry': {'location': {'lat': 53.3807827, 'lng': 13.0525466}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.3821316802915, 'lng': 13.0538955802915}, 'southwest': {'lat': 53.3794337197085, 'lng': 13.0511976197085}}}, 'place_id': 'ChIJSwo1URfgq0cR1-5yNPaUIiM', 'plus_code': {'compound_code': '93J3+82 Neustrelitz, Germany', 'global_code': '9F5M93J3+82'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.3807827,13.0525466,134,86,192,11,100,100,83,181
"261","Krankenhaus Rummelsberg GmbH Schwarzenbruck b. Nürnberg - Sana AG Anästhesie Rummelsberg 71 90592 Schwarzenbruck","Intensivstation und Intermediate-Care","https://www.krankenhaus-rummelsberg.de","BY","GREEN","green","","Sat Mar 21 06:48:00 CET 2020","Krankenhaus+Rummelsberg+GmbH+Schwarzenbruck+b.+Nürnberg+-+Sana+AG+Anästhesie+Rummelsberg+71+90592+Schwarzenbruck","{'results': [{'address_components': [{'long_name': '71', 'short_name': '71', 'types': ['street_number']}, {'long_name': 'Rummelsberg', 'short_name': 'Rummelsberg', 'types': ['route']}, {'long_name': 'Ochenbruck', 'short_name': 'Ochenbruck', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Schwarzenbruck', 'short_name': 'Schwarzenbruck', 'types': ['locality', 'political']}, {'long_name': 'Nürnberger Land', 'short_name': 'Nürnberger Land', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '90592', 'short_name': '90592', 'types': ['postal_code']}], 'formatted_address': 'Rummelsberg 71, 90592 Schwarzenbruck, Germany', 'geometry': {'location': {'lat': 49.36229729999999, 'lng': 11.2634305}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 49.36364628029149, 'lng': 11.2647794802915}, 'southwest': {'lat': 49.3609483197085, 'lng': 11.2620815197085}}}, 'place_id': 'ChIJXwQ1Sbldn0cR-LNrr3xJ_R4', 'plus_code': {'compound_code': '9767+W9 Schwarzenbruck, Germany', 'global_code': '8FXH9767+W9'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",49.3622973,11.2634305,112,37,137,75,100,100,163,62
"262","Krankenhaus Spremberg Anästhesie & Intensivmedizin Karl Marx Strasse 80 3130 Spremberg","IMC","https://krankenhaus-spremberg.de","BB","RED","green","","Sat Mar 21 09:15:00 CET 2020","Krankenhaus+Spremberg+Anästhesie+&+Intensivmedizin+Karl+Marx+Strasse+80+3130+Spremberg","{'results': [{'address_components': [{'long_name': '80', 'short_name': '80', 'types': ['street_number']}, {'long_name': 'Karl-Marx-Straße', 'short_name': 'Karl-Marx-Straße', 'types': ['route']}, {'long_name': 'Spremberg', 'short_name': 'Spremberg', 'types': ['locality', 'political']}, {'long_name': 'Spree-Neiße', 'short_name': 'Spree-Neiße', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '03130', 'short_name': '03130', 'types': ['postal_code']}], 'formatted_address': 'Karl-Marx-Straße 80, 03130 Spremberg, Germany', 'geometry': {'location': {'lat': 51.5651065, 'lng': 14.374439}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.5664554802915, 'lng': 14.3757879802915}, 'southwest': {'lat': 51.5637575197085, 'lng': 14.3730900197085}}}, 'place_id': 'ChIJAcaDd0xvCEcRAjBW-SF4iVE', 'plus_code': {'compound_code': 'H98F+2Q Spremberg, Germany', 'global_code': '9F3PH98F+2Q'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.5651065,14.374439,86,33,126,10,100,100,114,116
"263","Krankenhaus St. Josef Schweinfurt Abteilung für Anästhesie und Intensivmedizin Ludwigstrasse 1 97421 Schweinfurt","Interdisziplinäre Intensivstation","http://www.josef.de","BY","GREEN","green","","Sat Mar 21 10:46:00 CET 2020","Krankenhaus+St.+Josef+Schweinfurt+Abteilung+für+Anästhesie+und+Intensivmedizin+Ludwigstrasse+1+97421+Schweinfurt","{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Ludwigstraße', 'short_name': 'Ludwigstraße', 'types': ['route']}, {'long_name': 'Schweinfurt', 'short_name': 'Schweinfurt', 'types': ['locality', 'political']}, {'long_name': 'Unterfranken', 'short_name': 'Unterfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '97421', 'short_name': '97421', 'types': ['postal_code']}], 'formatted_address': 'Ludwigstraße 1, 97421 Schweinfurt, Germany', 'geometry': {'location': {'lat': 50.0437373, 'lng': 10.2254589}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.0450862802915, 'lng': 10.2268078802915}, 'southwest': {'lat': 50.0423883197085, 'lng': 10.2241099197085}}}, 'place_id': 'ChIJlfZjppX3okcRfr11AqL_AXo', 'plus_code': {'compound_code': '26VG+F5 Schweinfurt, Germany', 'global_code': '9F2G26VG+F5'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",50.0437373,10.2254589,145,63,151,4,100,100,118,147
